nodes,edges,instance,beta,n_nodes,value,time
250,1000,7,0.2,176,11147,3024.82
250,1000,7,0.4,176,11020,5209.97
250,1000,7,0.6,175,11010,4323.37
250,1000,7,0.8,178,11174,6285.48
250,1000,7,1,175,10917,7180.72
250,1000,7,1.2,177,11117,4180.59
250,1000,7,1.4,174,10966,5109.31
250,1000,7,1.6,176,10917,2703.55
250,1000,7,1.8,173,10985,4084.48
250,1000,7,2,177,11077,1325.62
250,1000,8,0.2,178,10945,6416.18
250,1000,8,0.4,178,11072,3947.79
250,1000,8,0.6,177,10973,3377.11
250,1000,8,0.8,180,10978,3160.77
250,1000,8,1,181,10985,3761.63
250,1000,8,1.2,177,10916,3576.66
250,1000,8,1.4,179,11029,3546.07
250,1000,8,1.6,178,10992,4718.12
250,1000,8,1.8,177,11048,1867.13
250,1000,8,2,183,11200,2012.32
250,1000,9,0.2,173,10613,4256.96
250,1000,9,0.4,171,10514,5257.56
250,1000,9,0.6,174,10747,3786.33
250,1000,9,0.8,172,10572,5123.4
250,1000,9,1,172,10577,6937.86
250,1000,9,1.2,173,10640,6680.38
250,1000,9,1.4,170,10464,4667.51
250,1000,9,1.6,170,10488,4434.82
250,1000,9,1.8,171,10550,2428.85
250,1000,9,2,174,10647,3273.13
250,1000,10,0.2,176,11340,4919.78
250,1000,10,0.4,177,11468,3961.65
250,1000,10,0.6,179,11440,3618.01
250,1000,10,0.8,175,11279,5315.21
250,1000,10,1,177,11362,3459.29
250,1000,10,1.2,175,11324,3960.75
250,1000,10,1.4,176,11341,7171.14
250,1000,10,1.6,178,11430,4374.95
250,1000,10,1.8,178,11474,3241.6
250,1000,10,2,177,11352,1929.16
250,2000,1,0.2,204,13342,6323.5
250,2000,1,0.4,204,13440,4400.47
250,2000,1,0.6,204,13342,6466
250,2000,1,0.8,201,13170,5280.6
250,2000,1,1,200,13230,4129.34
250,2000,1,1.2,204,13302,4333.94
250,2000,1,1.4,199,13154,10687.6
250,2000,1,1.6,200,13194,9352.94
250,2000,1,1.8,201,13176,4966.43
250,2000,1,2,203,13374,4332.03
250,2000,2,0.2,200,12729,5399.94
250,2000,2,0.4,201,12845,4887.07
250,2000,2,0.6,201,12704,3434.63
250,2000,2,0.8,200,12667,4257.8
250,2000,2,1,201,12740,5122.19
250,2000,2,1.2,199,12821,8323.73
250,2000,2,1.4,200,12769,5529.94
250,2000,2,1.6,199,12655,7386.88
250,2000,2,1.8,198,12693,4038.58
250,2000,2,2,198,12689,4849.69
250,2000,3,0.2,201,13288,8653.86
250,2000,3,0.4,197,12991,7647.89
250,2000,3,0.6,201,13184,4457.97
250,2000,3,0.8,202,13249,5304.27
250,2000,3,1,203,13218,4769.93
250,2000,3,1.2,198,12924,6783.17
250,2000,3,1.4,198,13090,4738.58
250,2000,3,1.6,203,13248,4777.99
250,2000,3,1.8,201,13114,1474.44
250,2000,3,2,199,12992,4250.9
250,2000,4,0.2,201,12837,4322.75
250,2000,4,0.4,202,12951,8022.62
250,2000,4,0.6,201,12848,3408.81
250,2000,4,0.8,200,12860,7457.49
250,2000,4,1,201,12847,4736.06
250,2000,4,1.2,204,13056,3409.42
250,2000,4,1.4,204,12958,8623.88
250,2000,4,1.6,202,12832,3360.14
250,2000,4,1.8,201,12892,2779.57
250,2000,4,2,199,12824,2133.57
250,2000,5,0.2,200,12621,6642.93
250,2000,5,0.4,203,12643,3390.72
250,2000,5,0.6,202,12751,10131.9
250,2000,5,0.8,203,12709,4217.5
250,2000,5,1,202,12784,4708.9
250,2000,5,1.2,204,12736,4393.15
250,2000,5,1.4,205,12755,3810.55
250,2000,5,1.6,202,12716,3548.93
250,2000,5,1.8,204,12702,2163.6
250,2000,5,2,205,12841,3588.58
250,2000,6,0.2,200,12706,10150.1
250,2000,6,0.4,200,12495,10953.4
250,2000,6,0.6,201,12669,5640.35
250,2000,6,0.8,201,12717,6249.92
250,2000,6,1,201,12638,5080.05
250,2000,6,1.2,199,12537,4122.91
250,2000,6,1.4,201,12567,3322.78
250,2000,6,1.6,201,12599,3708.15
250,2000,6,1.8,199,12686,3648.34
250,2000,6,2,201,12697,1709.06
250,2000,7,0.2,201,13199,6034.33
250,2000,7,0.4,199,13053,10120.9
250,2000,7,0.6,198,12981,5538.06
250,2000,7,0.8,202,13116,7624.18
250,2000,7,1,198,13001,4297.88
250,2000,7,1.2,200,13074,6292.48
250,2000,7,1.4,204,13197,4626.62
250,2000,7,1.6,199,13063,5416.96
250,2000,7,1.8,198,13075,3917.23
250,2000,7,2,202,13175,4021.91
250,2000,8,0.2,200,13003,4396.39
250,2000,8,0.4,197,12863,4846.39
250,2000,8,0.6,198,12931,5578.75
250,2000,8,0.8,201,12999,3656.79
250,2000,8,1,198,12886,5530.33
250,2000,8,1.2,201,13011,4589.62
250,2000,8,1.4,200,12954,6644.57
250,2000,8,1.6,200,12967,5285.91
250,2000,8,1.8,196,12812,3180.26
250,2000,8,2,195,12713,4526.32
250,2000,9,0.2,206,13310,3641.44
250,2000,9,0.4,201,13235,5898.77
250,2000,9,0.6,201,13248,8638.63
250,2000,9,0.8,201,13105,4167.72
250,2000,9,1,202,13162,5225.56
250,2000,9,1.2,202,13212,7324.14
250,2000,9,1.4,203,13239,4535.06
250,2000,9,1.6,199,13073,7918
250,2000,9,1.8,204,13246,2025.33
250,2000,9,2,204,13199,2962.86
250,2000,10,0.2,201,13105,5469.62
250,2000,10,0.4,202,13127,4408.87
250,2000,10,0.6,201,13079,7916.29
250,2000,10,0.8,200,13076,6355.11
250,2000,10,1,203,13285,5201.84
250,2000,10,1.2,198,12982,6645.75
250,2000,10,1.4,202,13127,6182.79
250,2000,10,1.6,202,13320,4536.6
250,2000,10,1.8,203,13263,2955.84
250,2000,10,2,202,13153,1813.27
250,3000,1,0.2,213,13519,11594.2
250,3000,1,0.4,213,13541,8356.19
250,3000,1,0.6,215,13718,6480.61
250,3000,1,0.8,214,13629,7178.98
250,3000,1,1,214,13598,9714.24
250,3000,1,1.2,214,13654,7297.53
250,3000,1,1.4,213,13514,4448.22
250,3000,1,1.6,214,13636,7509.46
250,3000,1,1.8,213,13576,4329.34
250,3000,1,2,215,13638,4365.53
250,3000,2,0.2,213,14755,7485.91
250,3000,2,0.4,213,14713,7106.62
250,3000,2,0.6,214,14845,5920.06
250,3000,2,0.8,215,14793,8283.32
250,3000,2,1,216,14778,5076.33
250,3000,2,1.2,213,14655,7660.12
250,3000,2,1.4,217,14879,4424.1
250,3000,2,1.6,215,14712,6098.28
250,3000,2,1.8,214,14621,2473.29
250,3000,2,2,215,14813,3689.93
250,3000,3,0.2,214,13647,6567.34
250,3000,3,0.4,214,13626,14134.5
250,3000,3,0.6,214,13611,4868.56
250,3000,3,0.8,216,13654,5374.83
250,3000,3,1,211,13555,5710.7
250,3000,3,1.2,214,13677,7616.28
250,3000,3,1.4,215,13639,7832.72
250,3000,3,1.6,217,13693,4729.56
250,3000,3,1.8,214,13580,3760.83
250,3000,3,2,217,13681,3851.16
250,3000,4,0.2,216,14896,5137.01
250,3000,4,0.4,214,14814,5316.84
250,3000,4,0.6,216,14765,6565.8
250,3000,4,0.8,216,14829,4665.35
250,3000,4,1,214,14771,7337.19
250,3000,4,1.2,216,14765,5106.22
250,3000,4,1.4,215,14794,7849.77
250,3000,4,1.6,214,14765,7751.84
250,3000,4,1.8,216,14926,1921.97
250,3000,4,2,217,14873,4806.06
250,3000,5,0.2,210,14164,8758.44
250,3000,5,0.4,210,14247,6146.75
250,3000,5,0.6,210,14213,7133.05
250,3000,5,0.8,210,14164,5210.26
250,3000,5,1,212,14311,3806.53
250,3000,5,1.2,211,14281,9006.18
250,3000,5,1.4,212,14322,5004.28
250,3000,5,1.6,210,14184,4683.64
250,3000,5,1.8,210,14184,3369.25
250,3000,5,2,210,14184,2013.3
250,3000,6,0.2,216,14402,4103.16
250,3000,6,0.4,216,14274,6506.63
250,3000,6,0.6,214,14158,4964.61
250,3000,6,0.8,214,14243,7245.28
250,3000,6,1,214,14154,6808.11
250,3000,6,1.2,214,14153,7021.86
250,3000,6,1.4,214,14212,5838.15
250,3000,6,1.6,216,14326,5963.06
250,3000,6,1.8,214,14153,2807.06
250,3000,6,2,214,14231,3391.24
250,3000,7,0.2,211,13807,9544.33
250,3000,7,0.4,212,13905,3924.55
250,3000,7,0.6,210,13885,4800.24
250,3000,7,0.8,212,13977,4965.63
250,3000,7,1,212,13781,7114.55
250,3000,7,1.2,213,14085,4914.65
250,3000,7,1.4,212,13781,5403.25
250,3000,7,1.6,213,13835,4166.59
250,3000,7,1.8,213,13956,3936.65
250,3000,7,2,212,13781,2619.2
250,3000,8,0.2,212,13734,9196.76
250,3000,8,0.4,213,13867,4369.85
250,3000,8,0.6,213,13819,5621.78
250,3000,8,0.8,212,13749,5644.61
250,3000,8,1,212,13796,6951.3
250,3000,8,1.2,214,13863,3997.86
250,3000,8,1.4,210,13629,7410.45
250,3000,8,1.6,213,13806,7076.15
250,3000,8,1.8,213,13863,4749.86
250,3000,8,2,213,13836,3683.67
250,3000,9,0.2,212,14228,7860.4
250,3000,9,0.4,213,14132,7383.11
250,3000,9,0.6,213,14120,7091.74
250,3000,9,0.8,214,14248,8934.32
250,3000,9,1,214,14196,6202.44
250,3000,9,1.2,213,14168,10295.8
250,3000,9,1.4,215,14355,5755.57
250,3000,9,1.6,214,14314,4796.07
250,3000,9,1.8,213,14172,4765.67
250,3000,9,2,216,14373,4273.6
250,3000,10,0.2,214,14381,5244.77
250,3000,10,0.4,216,14659,5482.2
250,3000,10,0.6,217,14592,4699.07
250,3000,10,0.8,215,14536,5858.47
250,3000,10,1,217,14628,4997.61
250,3000,10,1.2,215,14441,4391.9
250,3000,10,1.4,215,14544,4595.52
250,3000,10,1.6,212,14314,9824.87
250,3000,10,1.8,213,14405,3831.2
250,3000,10,2,213,14449,4226.05
250,5000,1,0.2,226,14879,5043.41
250,5000,1,0.4,227,14865,8109.3
250,5000,1,0.6,225,14653,9387.86
250,5000,1,0.8,226,14871,9431.65
250,5000,1,1,227,14942,4929.38
250,5000,1,1.2,225,14752,6075.26
250,5000,1,1.4,226,14844,5816.57
250,5000,1,1.6,227,14865,8806.38
250,5000,1,1.8,228,14914,2303.35
250,5000,1,2,227,14834,2271.88
250,5000,2,0.2,224,14777,5019.54
250,5000,2,0.4,227,14959,5026.17
250,5000,2,0.6,225,14841,13218.9
250,5000,2,0.8,225,14838,4813.09
250,5000,2,1,227,14905,8669.66
250,5000,2,1.2,224,14757,7833.04
250,5000,2,1.4,225,14855,5483.15
250,5000,2,1.6,226,14884,5693.17
250,5000,2,1.8,226,14883,2143.83
250,5000,2,2,225,14819,3820.54
250,5000,3,0.2,226,14717,5892.16
250,5000,3,0.4,224,14640,7479.33
250,5000,3,0.6,224,14624,6613.4
250,5000,3,0.8,224,14643,4844.95
250,5000,3,1,224,14643,8457.28
250,5000,3,1.2,224,14640,7915.73
250,5000,3,1.4,226,14717,6390.7
250,5000,3,1.6,223,14648,8536.96
250,5000,3,1.8,223,14651,7362.14
250,5000,3,2,224,14626,5962.71
250,5000,4,0.2,223,14344,6521.44
250,5000,4,0.4,226,14458,8053.62
250,5000,4,0.6,227,14748,5714.92
250,5000,4,0.8,227,14564,5427.21
250,5000,4,1,226,14458,5587.5
250,5000,4,1.2,227,14577,4946.51
250,5000,4,1.4,226,14548,6196.6
250,5000,4,1.6,226,14497,7543.39
250,5000,4,1.8,225,14458,4163.33
250,5000,4,2,226,14548,3457.97
250,5000,5,0.2,228,15511,5328.67
250,5000,5,0.4,226,15374,7587.28
250,5000,5,0.6,226,15386,7840.61
250,5000,5,0.8,225,15304,6241.71
250,5000,5,1,226,15441,7473.94
250,5000,5,1.2,225,15304,7541.4
250,5000,5,1.4,226,15431,6084.62
250,5000,5,1.6,226,15387,10481.7
250,5000,5,1.8,228,15577,4870.84
250,5000,5,2,225,15343,5766.57
250,5000,6,0.2,225,15413,9679.75
250,5000,6,0.4,225,15356,6883.63
250,5000,6,0.6,224,15321,7938.11
250,5000,6,0.8,225,15407,4880.35
250,5000,6,1,225,15362,9034.24
250,5000,6,1.2,226,15467,4953.21
250,5000,6,1.4,226,15424,6343.39
250,5000,6,1.6,225,15356,4846.77
250,5000,6,1.8,224,15325,3290.99
250,5000,6,2,225,15356,4498.96
250,5000,7,0.2,224,14780,4914.44
250,5000,7,0.4,224,14750,11062.6
250,5000,7,0.6,226,14812,6737.35
250,5000,7,0.8,226,14869,9046.74
250,5000,7,1,226,14823,6657.21
250,5000,7,1.2,226,14858,4943.55
250,5000,7,1.4,226,14825,7421.26
250,5000,7,1.6,226,14863,5875.68
250,5000,7,1.8,226,14825,2765.12
250,5000,7,2,225,14867,5231.58
250,5000,8,0.2,225,14428,11555.1
250,5000,8,0.4,227,14601,8757.71
250,5000,8,0.6,225,14428,7445.92
250,5000,8,0.8,227,14552,9539.86
250,5000,8,1,226,14572,6950.07
250,5000,8,1.2,226,14519,9101.5
250,5000,8,1.4,225,14471,8057.53
250,5000,8,1.6,227,14619,4893.44
250,5000,8,1.8,225,14428,4386.92
250,5000,8,2,225,14428,10317
250,5000,9,0.2,225,15299,11995.9
250,5000,9,0.4,226,15353,9734.87
250,5000,9,0.6,225,15445,8973.09
250,5000,9,0.8,226,15353,10067.6
250,5000,9,1,227,15398,5383.87
250,5000,9,1.2,226,15443,6483.97
250,5000,9,1.4,226,15367,5630.22
250,5000,9,1.6,227,15430,7939.34
250,5000,9,1.8,224,15267,4569.44
250,5000,9,2,224,15223,2462.05
250,5000,10,0.2,227,15680,8705.24
250,5000,10,0.4,225,15543,9364.39
250,5000,10,0.6,226,15521,7266
250,5000,10,0.8,226,15578,5983.02
250,5000,10,1,226,15578,7342.06
250,5000,10,1.2,224,15458,7911.38
250,5000,10,1.4,227,15587,4869.03
250,5000,10,1.6,225,15606,9844.25
250,5000,10,1.8,225,15527,3843.15
250,5000,10,2,225,15577,8438.23
300,300,1,0.2,127,7825,3024.16
300,300,1,0.4,125,7831,2344.39
300,300,1,0.6,127,7886,3640.21
300,300,1,0.8,127,7860,3320.17
300,300,1,1,127,7886,2861.29
300,300,1,1.2,127,7860,3122.24
300,300,1,1.4,127,7860,3444.3
300,300,1,1.6,126,7902,4046.97
300,300,1,1.8,127,7862,1573.07
300,300,1,2,127,7825,1831.97
300,300,2,0.2,129,6971,4934.31
300,300,2,0.4,130,7041,3381.45
300,300,2,0.6,128,7023,2411.3
300,300,2,0.8,128,6995,2924.89
300,300,2,1,129,7047,2267.93
300,300,2,1.2,129,6972,3329.56
300,300,2,1.4,129,6971,3114.24
300,300,2,1.6,130,7041,3491.49
300,300,2,1.8,131,7074,1514.74
300,300,2,2,128,6994,2316.04
300,300,3,0.2,122,7733,4391.9
300,300,3,0.4,123,7702,3730.36
300,300,3,0.6,123,7702,3487.98
300,300,3,0.8,123,7702,3608.82
300,300,3,1,123,7702,3481.84
300,300,3,1.2,122,7682,3843.24
300,300,3,1.4,122,7682,3901.76
300,300,3,1.6,121,7619,6887.78
300,300,3,1.8,124,7721,1477.41
300,300,3,2,123,7702,2603.75
300,300,4,0.2,127,7435,2253.91
300,300,4,0.4,127,7417,2375.85
300,300,4,0.6,127,7407,2531.49
300,300,4,0.8,127,7407,2555.25
300,300,4,1,128,7453,2699.31
300,300,4,1.2,127,7407,3862.22
300,300,4,1.4,128,7447,2371.58
300,300,4,1.6,128,7437,3111.64
300,300,4,1.8,127,7417,2385.4
300,300,4,2,127,7411,1507.51
300,300,5,0.2,122,7468,3152.24
300,300,5,0.4,123,7474,3638.54
300,300,5,0.6,123,7493,3341.78
300,300,5,0.8,123,7474,4034.77
300,300,5,1,122,7499,3460.69
300,300,5,1.2,123,7474,4462.96
300,300,5,1.4,123,7493,2910.95
300,300,5,1.6,123,7474,3048.56
300,300,5,1.8,123,7493,1639.49
300,300,5,2,126,7587,2189.04
300,300,6,0.2,121,7941,2700.13
300,300,6,0.4,122,7927,4352.15
300,300,6,0.6,121,8004,2692.08
300,300,6,0.8,121,7932,2583.11
300,300,6,1,122,7988,2513.47
300,300,6,1.2,122,7927,3215.86
300,300,6,1.4,121,7949,3374.24
300,300,6,1.6,121,7932,3338.28
300,300,6,1.8,121,7941,970.29
300,300,6,2,122,7967,1597.43
300,300,7,0.2,124,7489,3973.76
300,300,7,0.4,120,7426,3169.3
300,300,7,0.6,120,7411,3063.36
300,300,7,0.8,124,7488,3178.5
300,300,7,1,123,7504,3223.67
300,300,7,1.2,123,7477,3875.92
300,300,7,1.4,123,7442,3335.23
300,300,7,1.6,126,7518,3499.8
300,300,7,1.8,123,7442,2318.62
300,300,7,2,122,7444,1561.3
300,300,8,0.2,128,7687,3462.05
300,300,8,0.4,127,7686,3219.54
300,300,8,0.6,127,7635,4634.49
300,300,8,0.8,126,7654,2919.4
300,300,8,1,126,7646,2903.24
300,300,8,1.2,125,7585,4039.39
300,300,8,1.4,123,7525,4431.07
300,300,8,1.6,126,7594,3709.97
300,300,8,1.8,125,7551,1482.85
300,300,8,2,127,7629,2616.09
300,300,9,0.2,128,6988,4015.48
300,300,9,0.4,127,6902,4072.54
300,300,9,0.6,128,7025,4871.82
300,300,9,0.8,129,7031,3403.24
300,300,9,1,128,6990,3977.18
300,300,9,1.2,128,6958,2979.24
300,300,9,1.4,128,7020,7090.28
300,300,9,1.6,127,6958,4025.55
300,300,9,1.8,128,6942,1407.12
300,300,9,2,129,7069,1513.35
300,300,10,0.2,129,7600,2930.44
300,300,10,0.4,128,7555,5468.54
300,300,10,0.6,129,7621,2882.18
300,300,10,0.8,129,7593,3979.3
300,300,10,1,126,7538,4773.09
300,300,10,1.2,128,7555,3705.79
300,300,10,1.4,130,7659,3167.57
300,300,10,1.6,130,7599,3137.11
300,300,10,1.8,128,7550,4477.8
300,300,10,2,128,7640,1444.44
300,500,1,0.2,157,9089,3839.82
300,500,1,0.4,160,9349,5457.81
300,500,1,0.6,159,9197,4725.56
300,500,1,0.8,158,9077,5557.6
300,500,1,1,159,9117,3717.16
300,500,1,1.2,158,9077,6208.1
300,500,1,1.4,160,9319,4757.15
300,500,1,1.6,160,9290,3597.88
300,500,1,1.8,158,9130,2875.94
300,500,1,2,158,9096,2977.37
300,500,2,0.2,160,9810,7032.97
300,500,2,0.4,160,9858,5051.4
300,500,2,0.6,154,9699,4783.06
300,500,2,0.8,158,9795,6074.2
300,500,2,1,158,9814,4345.76
300,500,2,1.2,160,9857,4615.64
300,500,2,1.4,160,9933,4658.89
300,500,2,1.6,159,9875,4310.94
300,500,2,1.8,156,9797,3072.75
300,500,2,2,162,9877,3028.72
300,500,3,0.2,156,9732,6300.26
300,500,3,0.4,156,9786,5480.1
300,500,3,0.6,156,9822,3805.12
300,500,3,0.8,154,9797,6262.16
300,500,3,1,153,9708,5035.79
300,500,3,1.2,157,9830,5165.68
300,500,3,1.4,156,9692,5062.68
300,500,3,1.6,155,9745,4553.32
300,500,3,1.8,155,9681,1445.09
300,500,3,2,155,9671,2173.91
300,500,4,0.2,158,9419,3863.54
300,500,4,0.4,156,9418,4189.15
300,500,4,0.6,157,9420,7111.62
300,500,4,0.8,157,9393,4802.07
300,500,4,1,158,9450,4317.2
300,500,4,1.2,158,9454,4081.96
300,500,4,1.4,157,9448,3430.53
300,500,4,1.6,157,9424,6214.21
300,500,4,1.8,157,9410,2921.37
300,500,4,2,158,9405,2755.21
300,500,5,0.2,160,9283,4204.02
300,500,5,0.4,159,9303,4677.29
300,500,5,0.6,158,9266,3778.27
300,500,5,0.8,160,9297,4561.75
300,500,5,1,159,9266,4482.57
300,500,5,1.2,161,9419,2822.25
300,500,5,1.4,159,9323,2755.91
300,500,5,1.6,160,9422,4912.29
300,500,5,1.8,161,9371,1928.28
300,500,5,2,160,9320,2271.75
300,500,6,0.2,156,9176,4084
300,500,6,0.4,158,9207,3787.51
300,500,6,0.6,156,9181,6215.31
300,500,6,0.8,158,9207,4368.79
300,500,6,1,156,9284,2915.36
300,500,6,1.2,156,9216,4791.67
300,500,6,1.4,157,9265,3745.87
300,500,6,1.6,154,9217,5299.75
300,500,6,1.8,156,9220,3315.06
300,500,6,2,159,9259,2491.65
300,500,7,0.2,150,8843,6056.44
300,500,7,0.4,151,8883,4887.15
300,500,7,0.6,148,8851,5813.26
300,500,7,0.8,151,8874,5890.32
300,500,7,1,150,8786,4157.69
300,500,7,1.2,151,8902,5103.01
300,500,7,1.4,150,8796,3459.79
300,500,7,1.6,149,8769,4624.83
300,500,7,1.8,150,8809,2262.57
300,500,7,2,150,8786,2374.63
300,500,8,0.2,152,9565,2865.29
300,500,8,0.4,150,9494,4319.85
300,500,8,0.6,153,9569,3916.11
300,500,8,0.8,150,9417,3026.68
300,500,8,1,150,9448,5225.6
300,500,8,1.2,152,9528,3136.04
300,500,8,1.4,151,9473,7261.66
300,500,8,1.6,151,9456,5101.79
300,500,8,1.8,152,9475,3060.62
300,500,8,2,153,9522,1666.48
300,500,9,0.2,157,9506,4609.68
300,500,9,0.4,157,9483,3985.05
300,500,9,0.6,156,9449,5026.51
300,500,9,0.8,154,9448,4193.69
300,500,9,1,154,9419,4212.94
300,500,9,1.2,156,9498,4233.23
300,500,9,1.4,157,9449,4855.7
300,500,9,1.6,156,9449,3070.82
300,500,9,1.8,156,9532,2043.44
300,500,9,2,154,9384,2996.21
300,500,10,0.2,160,9233,3981.21
300,500,10,0.4,160,9118,4748.74
300,500,10,0.6,158,9096,4724.23
300,500,10,0.8,159,9116,5896.48
300,500,10,1,159,9116,5895.29
300,500,10,1.2,158,9129,4968.82
300,500,10,1.4,160,9109,4353.56
300,500,10,1.6,158,9137,3495.4
300,500,10,1.8,158,9076,3400.78
300,500,10,2,159,9092,2184.93
300,750,1,0.2,185,11383,7768.05
300,750,1,0.4,184,11430,8679.78
300,750,1,0.6,184,11378,5605.3
300,750,1,0.8,184,11393,6252.07
300,750,1,1,183,11378,4987.76
300,750,1,1.2,182,11328,5025.79
300,750,1,1.4,183,11367,5425.19
300,750,1,1.6,182,11325,6790.08
300,750,1,1.8,185,11372,1910.15
300,750,1,2,183,11454,2105.37
300,750,2,0.2,180,10895,4907.18
300,750,2,0.4,179,10800,8333.95
300,750,2,0.6,185,11116,5898.49
300,750,2,0.8,184,11013,5056.91
300,750,2,1,183,10982,7582.04
300,750,2,1.2,179,10915,7439.24
300,750,2,1.4,181,10959,7800.71
300,750,2,1.6,184,11103,4877.81
300,750,2,1.8,181,11023,6155.47
300,750,2,2,180,10776,2712.85
300,750,3,0.2,181,10759,6872.83
300,750,3,0.4,182,10902,7408.44
300,750,3,0.6,180,10623,8975.98
300,750,3,0.8,182,10671,8166.91
300,750,3,1,183,10869,7459.83
300,750,3,1.2,183,10794,6819.28
300,750,3,1.4,179,10579,8837.13
300,750,3,1.6,187,10801,4463.97
300,750,3,1.8,181,10650,4312.53
300,750,3,2,183,10803,3566.96
300,750,4,0.2,173,11231,8186.7
300,750,4,0.4,174,11377,7882.62
300,750,4,0.6,173,11199,5548.97
300,750,4,0.8,173,11231,5167.94
300,750,4,1,175,11256,4572.87
300,750,4,1.2,173,11268,6225.84
300,750,4,1.4,173,11231,9620.59
300,750,4,1.6,173,11231,8645.72
300,750,4,1.8,173,11231,3770.42
300,750,4,2,173,11271,4125.33
300,750,5,0.2,179,10998,6174.01
300,750,5,0.4,175,10935,7035.8
300,750,5,0.6,178,11081,6410.74
300,750,5,0.8,179,11026,6871.2
300,750,5,1,180,11063,4765.24
300,750,5,1.2,182,11090,4533.69
300,750,5,1.4,182,11108,4757.8
300,750,5,1.6,182,11090,3716.59
300,750,5,1.8,182,11099,3550.52
300,750,5,2,182,11131,1944.47
300,750,6,0.2,177,11353,4951.38
300,750,6,0.4,178,11320,5994.26
300,750,6,0.6,177,11404,5572.71
300,750,6,0.8,178,11414,6016.45
300,750,6,1,178,11438,11290.1
300,750,6,1.2,176,11336,7330.39
300,750,6,1.4,180,11474,6233.43
300,750,6,1.6,181,11581,4890.94
300,750,6,1.8,177,11373,4713.8
300,750,6,2,177,11412,4269.55
300,750,7,0.2,178,10550,8131.32
300,750,7,0.4,178,10691,7824.25
300,750,7,0.6,178,10586,9621.73
300,750,7,0.8,180,10761,5722.29
300,750,7,1,178,10739,5416.87
300,750,7,1.2,178,10551,4838.8
300,750,7,1.4,179,10717,4221.02
300,750,7,1.6,177,10634,6384.83
300,750,7,1.8,177,10509,3740.63
300,750,7,2,179,10766,2820.95
300,750,8,0.2,180,11057,9664.6
300,750,8,0.4,179,11057,5971.57
300,750,8,0.6,180,11144,7469.62
300,750,8,0.8,177,11004,6608.72
300,750,8,1,180,11057,5643.32
300,750,8,1.2,180,11057,5813.65
300,750,8,1.4,179,11016,5995.9
300,750,8,1.6,180,11072,4640.63
300,750,8,1.8,180,11092,4425.26
300,750,8,2,179,11052,3272.21
300,750,9,0.2,182,11533,6735.04
300,750,9,0.4,182,11451,4145.73
300,750,9,0.6,181,11534,10041.5
300,750,9,0.8,180,11479,6461.55
300,750,9,1,178,11484,4346.2
300,750,9,1.2,179,11496,4951.44
300,750,9,1.4,181,11458,6365.66
300,750,9,1.6,182,11515,3983.72
300,750,9,1.8,182,11544,3393.25
300,750,9,2,180,11480,2054.67
300,750,10,0.2,181,11133,5375.26
300,750,10,0.4,176,11032,8217.19
300,750,10,0.6,179,11141,4385
300,750,10,0.8,180,11074,6133.76
300,750,10,1,181,11151,4362.89
300,750,10,1.2,181,11137,3786.54
300,750,10,1.4,178,11057,6776.88
300,750,10,1.6,178,11071,4708.9
300,750,10,1.8,181,11118,2862.36
300,750,10,2,177,11015,3531.84
300,1000,1,0.2,198,12126,9367.13
300,1000,1,0.4,201,12286,4446.67
300,1000,1,0.6,199,12177,4852.76
300,1000,1,0.8,196,12084,6056.18
300,1000,1,1,196,12110,6847.95
300,1000,1,1.2,198,12112,6458.6
300,1000,1,1.4,197,12193,5661.63
300,1000,1,1.6,197,12150,7220.38
300,1000,1,1.8,196,12109,3765.98
300,1000,1,2,196,12127,2694.43
300,1000,2,0.2,198,12432,6024.25
300,1000,2,0.4,201,12517,5982.14
300,1000,2,0.6,201,12477,12483.2
300,1000,2,0.8,196,12366,5668.93
300,1000,2,1,202,12512,7780.97
300,1000,2,1.2,199,12524,5148.53
300,1000,2,1.4,200,12472,7580.71
300,1000,2,1.6,198,12660,8538.19
300,1000,2,1.8,201,12403,2372.02
300,1000,2,2,202,12550,3392.28
300,1000,3,0.2,194,12887,6995.46
300,1000,3,0.4,196,12846,8038.47
300,1000,3,0.6,197,12876,6473.81
300,1000,3,0.8,196,12832,9081.98
300,1000,3,1,201,13145,5493.3
300,1000,3,1.2,198,13186,9103.71
300,1000,3,1.4,196,12871,10705.8
300,1000,3,1.6,198,12943,6041.29
300,1000,3,1.8,197,13008,5857.11
300,1000,3,2,199,13116,2546.37
300,1000,4,0.2,198,12373,9727.19
300,1000,4,0.4,201,12470,9147.92
300,1000,4,0.6,197,12342,6434.83
300,1000,4,0.8,201,12402,10194.4
300,1000,4,1,197,12268,9794.37
300,1000,4,1.2,198,12328,5900.9
300,1000,4,1.4,200,12437,9219.46
300,1000,4,1.6,195,12281,11216.2
300,1000,4,1.8,199,12347,4460.31
300,1000,4,2,198,12435,3811.26
300,1000,5,0.2,192,11425,8429.99
300,1000,5,0.4,193,11418,10085.8
300,1000,5,0.6,193,11437,11269.7
300,1000,5,0.8,192,11398,14036.6
300,1000,5,1,192,11434,10591.9
300,1000,5,1.2,193,11517,11358
300,1000,5,1.4,196,11549,9191.6
300,1000,5,1.6,193,11546,10633.5
300,1000,5,1.8,198,11687,3234.01
300,1000,5,2,196,11562,2405.2
300,1000,6,0.2,191,12132,6053.91
300,1000,6,0.4,194,12199,8730.36
300,1000,6,0.6,192,12118,7422.07
